,Item_Weight,Item_Visibility,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Has_Been_Standing_For,Minn_sales_of_Item,Max_sales_of_Item,Min_sales_of_store,Min_Visibility,Item_MRP_range
210,9.5,0.041878397000000005,Tier 2|3,Supermarket Type1,133.16,5,33.29,898.83,113.8518,0.0,2.1000000000000014
211,13.8,0.058091482,Tier 2|3,Supermarket Type1,5650.6446,5,245.6802,5896.3248,113.8518,0.058091482,3.799999999999983
212,5.78,0.0,Tier 2|3,Supermarket Type1,2636.5679999999998,2,790.9704,6855.0768,143.8128,0.0,2.6999999999999886
213,19.7,0.026903714,Tier 2|3,Supermarket Type1,1272.3438,7,978.7260000000001,1859.5794,99.87,0.0,2.700000000000003
214,14.65,0.0,Tier 2|3,Grocery Store,324.9104,11,162.4552,7148.0288,33.29,0.0,3.1000000000000227
215,6.67,0.150554711,Tier 2|3,Grocery Store,131.1626,11,131.1626,3672.5528,33.29,0.0,3.0999999999999943
216,6.11,0.0,Tier 2|3,Grocery Store,260.9936,11,260.9936,3523.4136,33.29,0.0,3.0
217,13.65,0.13497562800000001,Tier 2|3,Grocery Store,260.9936,11,260.9936,4958.8784,33.29,0.08057337099999999,3.1999999999999886
218,17.2,0.15616879,Tier 2|3,Supermarket Type1,3690.5294,22,641.8312,3690.5294,73.238,0.155541973,2.799999999999983
219,6.32,0.0,Tier 2|3,Supermarket Type1,1139.1838,5,78.5644,1139.1838,113.8518,0.0,3.200000000000003
220,4.88,0.133700752,Tier 1,Supermarket Type1,1995.4026,10,161.7894,1995.4026,111.8544,0.0,2.8000000000000043
221,5.425,0.115119905,Tier 2|3,Supermarket Type1,1416.8224,2,88.5514,2833.6448,143.8128,0.11447240300000001,1.7999999999999972
222,15.85,0.11003099699999999,Tier 1,Supermarket Type1,265.6542,12,37.9506,986.7156,101.8674,0.0,3.0
223,7.5,0.051038045,Tier 2|3,Supermarket Type1,3552.7088,2,367.5216,3552.7088,143.8128,0.050708743,1.7000000000000028
224,12.65,0.062837968,Tier 2|3,Supermarket Type1,2406.867,22,962.7468,4332.3606,73.238,0.062837968,2.5
225,9.06,0.017116983,Tier 1,Grocery Store,213.05599999999998,24,213.05599999999998,4687.232,33.9558,0.009776268000000001,1.8999999999999773
226,20.75,0.024129332000000003,Tier 2|3,Supermarket Type1,2956.152,22,369.519,2956.152,73.238,0.024032484,2.8000000000000114
227,8.93,0.049754975,Tier 1,Grocery Store,153.134,24,153.134,5053.4220000000005,33.9558,0.02827966,3.0999999999999943
228,9.0,0.0,Tier 2|3,Supermarket Type1,1649.8524,5,1178.4660000000001,1728.4168,113.8518,0.0,2.9000000000000057
229,16.7,0.101561568,Tier 2|3,Supermarket Type3,3101.2964,24,2554.0088,3466.1548,241.6854,0.0,3.200000000000017
230,6.36,0.0059496440000000005,Tier 2|3,Supermarket Type3,4769.1254,24,822.263,5262.4832,241.6854,0.0059496440000000005,2.700000000000017
231,5.365000000000001,0.13956116,Tier 2|3,Supermarket Type3,3435.528,24,171.7764,4637.9628,241.6854,0.13956116,4.0
232,14.1,0.126035694,Tier 2|3,Supermarket Type1,1133.8574,7,87.2198,3139.9128,99.87,0.12517151,3.299999999999997
233,7.55,0.027164679,Tier 2|3,Supermarket Type1,2603.278,5,1837.608,2756.4120000000003,113.8518,0.027164679,1.0
234,13.0,0.099325278,Tier 1,Supermarket Type1,605.878,12,559.2719999999999,838.908,101.8674,0.09924262199999999,1.3999999999999986
235,9.3,0.04357366,Tier 2|3,Supermarket Type3,2293.0152,24,382.1692,6114.7072,241.6854,0.04357366,3.8000000000000114
236,17.6,0.082741482,Tier 1,Grocery Store,119.1782,24,119.1782,2621.9204,33.9558,0.047257328,2.700000000000003
237,12.3,0.064565202,Tier 2|3,Supermarket Type1,1929.4884,22,183.7608,2297.01,73.238,0.064565202,4.0
238,7.05,0.08455456900000001,Tier 2|3,Supermarket Type3,2074.6328,24,109.1912,2293.0152,241.6854,0.08455456900000001,3.6999999999999886
239,11.8,0.058451805,Tier 2|3,Supermarket Type3,241.6854,24,161.1236,2336.2922,241.6854,0.058451805,3.200000000000003
240,17.25,0.113748685,Tier 2|3,Supermarket Type1,6795.1548,7,251.6724,6795.1548,99.87,0.113497001,2.799999999999983
241,15.85,0.020603511,Tier 2|3,Supermarket Type1,639.168,2,255.6672,852.2239999999999,143.8128,0.020388413,2.8000000000000043
242,18.85,0.052044976,Tier 2|3,Supermarket Type1,3248.4382,5,2101.9306,6687.960999999999,113.8518,0.0520115,3.0
243,16.35,0.06276442900000001,Tier 2|3,Supermarket Type1,7222.5984,2,225.7062,7222.5984,143.8128,0.062109174,3.9000000000000057
244,14.1,0.08797726199999999,Tier 2|3,Supermarket Type1,3225.1352,5,1151.8339999999998,7602.1044,113.8518,0.0,3.6999999999999886
245,7.905,0.010010425,Tier 2|3,Supermarket Type1,3755.112,5,500.6816,6258.52,113.8518,0.010003986999999999,2.4000000000000057
246,12.0,0.033946163,Tier 2|3,Supermarket Type1,3440.8544,22,3440.8544,7968.2944,73.238,0.033809913,2.5
247,12.15,0.058414678,Tier 2|3,Supermarket Type1,974.7312,5,487.3656,5198.5664,113.8518,0.058142797,3.0999999999999943
248,10.1,0.027106459,Tier 1,Supermarket Type1,535.969,10,306.268,3292.381,111.8544,0.026933321,3.0999999999999943
249,17.5,0.027022882999999998,Tier 2|3,Supermarket Type1,5259.82,2,3418.883,5522.811,143.8128,0.026740767000000002,3.599999999999966
250,18.35,0.058153409,Tier 1,Grocery Store,306.268,24,306.268,1990.7420000000002,33.9558,0.0,3.0999999999999943
251,17.1,0.128937661,Tier 2|3,Supermarket Type2,1779.0176,0,222.3772,4447.544,69.2432,0.0,3.299999999999997
252,7.785,0.088846306,Tier 1,Supermarket Type1,759.012,10,316.255,1707.777,111.8544,0.088691614,3.3000000000000043
253,11.8,0.09357779,Tier 2|3,Supermarket Type1,1877.556,22,1001.3632,3004.0896,73.238,0.093202196,2.5999999999999943
254,13.15,0.165694678,Tier 2|3,Supermarket Type1,3779.0808,7,171.7764,4466.1864,99.87,0.0,2.0
255,6.4,0.148392623,Tier 1,Grocery Store,41.2796,24,41.2796,701.7532,33.9558,0.084885375,2.299999999999997
256,8.5,0.098438394,Tier 2|3,Supermarket Type1,259.66200000000003,2,207.7296,2492.7552,143.8128,0.097410707,2.3999999999999986
257,8.645,0.143303291,Tier 2|3,Supermarket Type1,193.082,22,193.082,3282.3940000000002,73.238,0.14272811300000002,1.9000000000000057
258,17.6,0.076276208,Tier 2|3,Supermarket Type1,1687.8029999999999,7,337.5606,3150.5656,99.87,0.075753207,2.700000000000003
259,9.1,0.175103435,Tier 2|3,Supermarket Type1,4655.9394,2,125.8362,4655.9394,143.8128,0.173973652,2.8999999999999915
260,12.8,0.023511371,Tier 2|3,Supermarket Type1,4950.8888,22,1575.2828,7201.2928,73.238,0.023417003999999998,3.5999999999999943
261,7.63,0.06105276,Tier 2|3,Supermarket Type1,1418.154,5,1134.5232,1607.2412,113.8518,0.06105276,2.9000000000000057
262,9.285,0.049559042000000005,Tier 2|3,Supermarket Type1,1225.072,2,1225.072,3920.2304,143.8128,0.049280292,0.8000000000000114
263,13.6,0.119418124,Tier 2|3,Supermarket Type1,5359.69,7,466.06,6524.84,99.87,0.119077255,3.5
264,8.895,0.072545601,Tier 2|3,Supermarket Type1,1764.37,7,176.437,6881.043000000001,99.87,0.0,2.5
265,16.35,0.090486828,Tier 2|3,Supermarket Type1,2553.343,22,196.41099999999997,3338.987,73.238,0.0,3.5
266,17.6,0.056245075,Tier 2|3,Supermarket Type1,1006.6896,22,209.727,1006.6896,73.238,0.056019324,3.299999999999997
267,7.975,0.014618973,Tier 2|3,Supermarket Type1,1081.925,22,416.125,2663.2,73.238,0.014560297,3.799999999999997
268,15.85,0.04347912599999999,Tier 2|3,Supermarket Type1,308.9312,2,154.4656,1004.0264,143.8128,0.043025207999999995,2.8999999999999986
269,15.7,0.045166237000000005,Tier 2|3,Supermarket Type1,2516.724,22,179.766,3415.554,73.238,0.045166237000000005,3.5
270,8.985,0.057827101,Tier 1,Supermarket Type1,1428.141,12,1428.141,5582.733,101.8674,0.0,2.6999999999999886
271,20.35,0.089394766,Tier 2|3,Supermarket Type1,2093.2752,22,784.9782,9158.079,73.238,0.089035961,2.3999999999999773
272,6.59,0.10550944,Tier 2|3,Supermarket Type1,1929.4884,22,83.8908,3691.1952,73.238,0.105085956,3.299999999999997
273,19.85,0.005234153,Tier 2|3,Supermarket Type1,5829.7448,5,264.9884,5829.7448,113.8518,0.005209791,2.6000000000000227
274,16.85,0.036390174,Tier 1,Supermarket Type1,2082.6224,12,543.2928,2625.9152,101.8674,0.036213953,2.200000000000003
275,19.35,0.03292824,Tier 2|3,Supermarket Type3,7298.4996,24,347.5476,7298.4996,241.6854,0.03292824,3.4000000000000057
276,16.75,0.081252534,Tier 2|3,Supermarket Type1,7452.9652,22,256.9988,9251.9568,73.238,0.0,3.1000000000000227
277,17.6,0.076552407,Tier 2|3,Supermarket Type1,450.0808,2,337.5606,3150.5656,143.8128,0.075753207,2.700000000000003
278,7.905,0.016758568999999997,Tier 2|3,Grocery Store,500.6816,11,500.6816,6258.52,33.29,0.010003986999999999,2.4000000000000057
279,17.85,0.044248175,Tier 2|3,Supermarket Type3,3668.558,24,253.00400000000002,3668.558,241.6854,0.044248175,3.1000000000000085
280,7.785,0.038288087,Tier 2|3,Supermarket Type2,736.3748,0,420.7856,1577.9460000000001,69.2432,0.0,4.0
281,7.825,0.186032678,Tier 2|3,Supermarket Type1,6088.0752,5,761.0094,6849.0846,113.8518,0.0,2.799999999999983
282,9.0,0.031867464,Tier 2|3,Supermarket Type3,2125.2336,24,1113.2176,2125.2336,241.6854,0.031867464,2.5999999999999943
283,20.75,0.021370201000000002,Tier 2|3,Supermarket Type1,2277.036,2,151.8024,7741.9224,143.8128,0.0,3.3000000000000114
284,11.1,0.193772568,Tier 1,Grocery Store,573.2538,24,573.2538,5159.2842,33.9558,0.11084417,2.5
285,6.26,0.009866049,Tier 2|3,Supermarket Type1,2267.049,5,453.4098,3778.415,113.8518,0.009866049,3.0
286,18.2,0.082551042,Tier 2|3,Grocery Store,296.9468,11,296.9468,4602.6754,33.29,0.049080853,3.4000000000000057
287,13.0,0.099729888,Tier 2|3,Supermarket Type2,559.2719999999999,0,559.2719999999999,838.908,69.2432,0.09924262199999999,1.3999999999999986
288,20.25,0.018801549,Tier 2|3,Supermarket Type1,5559.43,5,2223.772,7116.0704,113.8518,0.01871404,2.9000000000000057
289,8.695,0.11972145099999999,Tier 1,Supermarket Type1,1237.7222,10,666.4658,1428.141,111.8544,0.119436131,2.299999999999997
290,7.27,0.071222087,Tier 2|3,Supermarket Type1,569.259,7,113.8518,2618.5914,99.87,0.071064499,2.6000000000000085
291,10.695,0.060371962,Tier 2|3,Supermarket Type3,3866.9664,24,175.7712,4570.0512,241.6854,0.060371962,3.8000000000000114
292,12.85,0.033287541000000004,Tier 2|3,Supermarket Type1,1379.5376,7,394.1536,6306.4576,99.87,0.033059299,3.4000000000000057
293,7.075,0.05858462,Tier 2|3,Supermarket Type2,1869.5664,0,143.8128,3163.8816,69.2432,0.058298384,4.0
294,20.2,0.11679292,Tier 2|3,Supermarket Type3,5499.508000000001,24,392.82199999999995,5499.508000000001,241.6854,0.0,3.4000000000000057
295,8.195,0.031452265,Tier 1,Supermarket Type1,925.462,10,647.8234,2313.655,111.8544,0.0,3.0
296,7.09,0.00721395,Tier 2|3,Supermarket Type1,583.2408,5,340.2238,1458.102,113.8518,0.007180374000000001,3.0
297,6.095,0.081196619,Tier 1,Supermarket Type1,1418.154,12,1418.154,2836.308,101.8674,0.081196619,3.0
298,19.35,0.049916364000000005,Tier 2|3,Supermarket Type1,942.7728,2,157.1288,2278.3676,143.8128,0.049395242,3.5
299,6.15,0.04627095,Tier 1,Supermarket Type1,2364.9216,12,492.69199999999995,2956.152,101.8674,0.0,3.200000000000003
300,17.35,0.02747716,Tier 2|3,Supermarket Type3,3251.7672,24,703.0848,3251.7672,241.6854,0.02747716,3.5
301,20.2,0.10470453699999999,Tier 1,Grocery Store,254.3356,24,127.1678,3560.6984,33.9558,0.0,3.9000000000000057
302,17.7,0.012540003000000001,Tier 2|3,Supermarket Type1,5895.659000000001,5,168.4474,5895.659000000001,113.8518,0.012481638,1.5999999999999943
303,17.85,0.147023834,Tier 2|3,Supermarket Type2,1134.5232,0,567.2616,2269.0464,69.2432,0.0,1.6999999999999886
304,9.395,0.15965759599999998,Tier 2|3,Supermarket Type1,7696.648,7,679.1160000000001,7696.648,99.87,0.159201868,3.0999999999999943
305,15.75,0.141398626,Tier 2|3,Supermarket Type1,2775.7202,2,2775.7202,6308.455,143.8128,0.14048631,2.4000000000000057
306,7.475,0.148821808,Tier 2|3,Supermarket Type1,5317.0788,7,1691.7978,6767.1912,99.87,0.0,2.8000000000000114
307,7.075,0.0,Tier 2|3,Supermarket Type2,874.8612,0,291.6204,2527.3768,69.2432,0.0,3.0999999999999943
308,6.445,0.029691762000000003,Tier 1,Supermarket Type1,1039.9796,12,94.5436,1418.154,101.8674,0.029667053,3.799999999999997
309,19.1,0.09671552300000001,Tier 2|3,Supermarket Type1,3038.0454,5,1635.8706,5375.0034,113.8518,0.096653315,2.5
310,20.25,0.014790558999999998,Tier 2|3,Supermarket Type1,3848.324,5,1154.4972,5195.2374,113.8518,0.014721719,3.4000000000000057
311,15.0,0.054378253,Tier 1,Supermarket Type1,527.3136,12,117.1808,1581.9408,101.8674,0.054114924,2.6999999999999957
312,6.67,0.123428594,Tier 1,Supermarket Type1,2390.8878,12,354.2056,3364.9532,101.8674,0.0,3.700000000000003
313,13.0,0.029943462999999997,Tier 2|3,Supermarket Type3,1677.816,24,539.298,1677.816,241.6854,0.029943462999999997,3.8999999999999986
314,16.7,0.052368060999999994,Tier 2|3,Supermarket Type1,801.6232,22,687.1056,2519.3872,73.238,0.052368060999999994,2.6999999999999886
315,7.07,0.09386114400000001,Tier 2|3,Supermarket Type1,1267.0174,7,575.9169999999999,4952.8862,99.87,0.093217569,3.5
316,6.48,0.033968647000000005,Tier 2|3,Supermarket Type1,886.8456,7,886.8456,3399.5748,99.87,0.033893487,2.0
317,19.0,0.173154079,Tier 2|3,Grocery Store,452.744,11,452.744,5206.556,33.29,0.102949031,3.0999999999999943
318,13.35,0.139735226,Tier 2|3,Supermarket Type1,3877.6192,7,1938.8096,5219.872,99.87,0.138777108,2.700000000000017
319,5.98,0.043351895999999994,Tier 2|3,Supermarket Type3,4414.254,24,1618.5598,4414.254,241.6854,0.043351895999999994,3.0999999999999943
320,9.299999999999999,0.042086652,Tier 2|3,Supermarket Type3,5448.9072,24,1114.5492,5448.9072,241.6854,0.042086652,3.5999999999999943
321,9.695,0.12848269,Tier 1,Supermarket Type1,4950.8888,10,450.0808,5851.0504,111.8544,0.128176489,3.8000000000000114
322,15.0,0.049357077,Tier 2|3,Supermarket Type1,958.752,2,575.2512,3068.0064,143.8128,0.048841794,3.8000000000000043
323,11.15,0.008326735,Tier 2|3,Supermarket Type1,1956.1204,2,150.4708,2106.5912,143.8128,0.00827301,0.9000000000000057
324,20.85,0.021362955,Tier 1,Supermarket Type1,2404.2038,10,104.5306,2404.2038,111.8544,0.021312043,3.3000000000000114
325,9.8,0.151420934,Tier 2|3,Grocery Store,387.4956,11,387.4956,4649.9472,33.29,0.09039035699999999,2.4000000000000057
326,16.35,0.032511818,Tier 2|3,Supermarket Type1,994.7052,22,165.7842,5470.8786,73.238,0.032381325,2.3000000000000114
327,9.6,0.022323658,Tier 2|3,Supermarket Type1,1754.3829999999998,7,1341.5870000000002,3199.1690000000003,99.87,0.0,3.9000000000000057
328,18.0,0.019292355,Tier 2|3,Supermarket Type3,3340.9844,24,2441.4886,3340.9844,241.6854,0.019292355,3.1000000000000085
329,13.35,0.048124442999999996,Tier 2|3,Supermarket Type1,3918.8988,7,1524.0162,5660.6316,99.87,0.0,2.9000000000000057
330,20.7,0.09261307,Tier 2|3,Supermarket Type1,306.268,22,153.134,2450.144,73.238,0.0,3.799999999999997
331,15.1,0.094697274,Tier 2|3,Supermarket Type3,4278.4308,24,316.9208,4436.8912,241.6854,0.094697274,2.5999999999999943
332,16.2,0.035984103999999996,Tier 2|3,Supermarket Type1,4425.5726,7,2342.9502,9371.8008,99.87,0.035737372999999996,0.2999999999999545
333,13.8,0.056596985,Tier 2|3,Supermarket Type3,9267.936,24,1390.1904,9267.936,241.6854,0.056596985,2.5999999999999943
334,15.6,0.2047,Tier 1,Grocery Store,229.701,24,153.134,2526.7110000000002,33.9558,0.11634708699999999,2.6000000000000085
335,21.1,0.020618324,Tier 2|3,Supermarket Type3,2055.9904,24,1284.994,2184.4898,241.6854,0.020618324,1.700000000000017
336,5.5,0.04709821,Tier 1,Supermarket Type1,3339.6528,12,708.4112,3339.6528,101.8674,0.0,3.1000000000000085
337,15.1,0.087584126,Tier 2|3,Supermarket Type1,6410.3224,7,663.1368,6410.3224,99.87,0.086983591,2.0
338,15.7,0.038078899,Tier 2|3,Supermarket Type1,1992.0736,2,1120.5414,3859.6426,143.8128,0.037681359,2.200000000000003
339,7.895,0.095102092,Tier 2|3,Supermarket Type1,2870.9296,2,1230.3984,3691.1952,143.8128,0.094109236,3.799999999999997
340,17.2,0.011953901999999999,Tier 2|3,Supermarket Type3,2807.0128,24,495.3552,4623.3152,241.6854,0.011953901999999999,3.5
341,17.35,0.062799379,Tier 2|3,Supermarket Type1,539.298,22,539.298,2067.3089999999997,73.238,0.062547321,2.9000000000000057
342,7.285,0.031125708999999998,Tier 2|3,Supermarket Type1,4377.635,22,525.3162,6303.7944,73.238,0.03100078,3.9000000000000057
343,20.25,0.026005891,Tier 2|3,Supermarket Type1,2716.4640000000004,7,2535.3664,3440.8544,99.87,0.02593166,3.0
344,18.75,0.09246392,Tier 1,Grocery Store,383.5008,24,383.5008,2876.256,33.9558,0.052554508,3.8999999999999773
345,15.85,0.107765165,Tier 1,Supermarket Type1,703.0848,10,117.1808,1288.9888,111.8544,0.107076832,2.200000000000003
346,6.17,0.010647476999999999,Tier 1,Supermarket Type1,1937.4779999999998,10,774.9912,1937.4779999999998,111.8544,0.010630948999999999,2.8999999999999986
347,19.5,0.015749341,Tier 1,Supermarket Type1,3307.6944,10,551.2824,4042.7376,111.8544,0.015711807,3.799999999999983
348,19.2,0.077628053,Tier 1,Supermarket Type1,3142.5759999999996,10,589.2330000000001,5892.33,111.8544,0.077132215,1.4000000000000057
349,16.7,0.0,Tier 2|3,Supermarket Type2,2554.0088,0,2554.0088,3466.1548,69.2432,0.0,3.200000000000017
350,20.85,0.056695731,Tier 2|3,Supermarket Type2,1869.5664,0,207.7296,2285.0256,69.2432,0.056192276,2.5
351,14.5,0.063993068,Tier 2|3,Supermarket Type1,5494.8474,7,1046.6376,7064.8038,99.87,0.063554289,3.1999999999999886
352,11.395,0.06952926200000001,Tier 2|3,Supermarket Type1,6093.4016,22,1406.1696,6093.4016,73.238,0.069250192,1.799999999999983
353,7.97,0.034452949,Tier 1,Supermarket Type1,2586.633,12,517.3266,5690.5926,101.8674,0.0,2.8000000000000114
354,7.71,0.06670068,Tier 1,Supermarket Type1,1255.6988,10,1255.6988,3002.758,111.8544,0.06627464,1.1000000000000014
355,19.25,0.034699737,Tier 1,Supermarket Type1,4093.3384,12,282.2992,4093.3384,101.8674,0.034531702000000004,2.0999999999999943
356,7.075,0.058346939,Tier 1,Supermarket Type1,3163.8816,12,143.8128,3163.8816,101.8674,0.058298384,4.0
357,19.35,0.065203103,Tier 2|3,Supermarket Type3,5033.448,24,671.1264,5033.448,241.6854,0.0,3.0
358,11.6,0.07892957099999999,Tier 1,Supermarket Type1,1137.1864,12,243.6828,1949.4624,101.8674,0.078547351,4.0
359,8.985,0.18251488100000002,Tier 2|3,Supermarket Type3,2696.49,24,199.74,3295.71,241.6854,0.18251488100000002,3.0
360,12.1,0.016895293000000002,Tier 2|3,Supermarket Type2,898.83,0,539.298,4314.384,69.2432,0.0,2.5999999999999943
361,10.0,0.073379745,Tier 1,Supermarket Type1,2756.4120000000003,12,239.688,3115.9440000000004,101.8674,0.0,3.8999999999999915
362,14.35,0.08075758,Tier 2|3,Supermarket Type1,878.8560000000001,7,719.064,2716.4640000000004,99.87,0.080203852,3.8999999999999915
363,10.395,0.11227149800000001,Tier 1,Supermarket Type1,659.1419999999999,10,659.1419999999999,1677.816,111.8544,0.111554381,2.6000000000000014
364,17.7,0.153741385,Tier 1,Grocery Store,182.4292,24,182.4292,4195.8716,33.9558,0.0,3.6999999999999886
365,8.1,0.127929521,Tier 2|3,Supermarket Type1,3610.6334,22,424.7804,6371.706,73.238,0.0,3.5
366,8.05,0.07838564,Tier 2|3,Supermarket Type1,5153.292,5,3091.9752,8760.5964,113.8518,0.0,2.599999999999966
367,9.195,0.078502143,Tier 2|3,Supermarket Type1,2588.6304,2,215.7192,4098.6648,143.8128,0.07799564099999999,2.4000000000000057
368,20.7,0.047684831,Tier 2|3,Supermarket Type2,1286.3256,0,1286.3256,5145.3024,69.2432,0.04745185,3.3999999999999773
369,15.7,0.12315965599999999,Tier 2|3,Supermarket Type1,1230.3984,2,223.7088,1565.9616,143.8128,0.0,2.3000000000000114
370,15.1,0.0,Tier 2|3,Supermarket Type3,1733.7432,24,61.9194,1733.7432,241.6854,0.0,3.5
371,18.35,0.053392944000000005,Tier 1,Grocery Store,384.8324,24,384.8324,3271.0754,33.9558,0.030347403999999998,3.4000000000000057
372,16.5,0.036715907,Tier 2|3,Supermarket Type1,3969.4996,7,360.8636,3969.4996,99.87,0.036611104,2.200000000000017
373,9.0,0.065236932,Tier 2|3,Supermarket Type1,7763.228,5,176.437,7763.228,113.8518,0.064933297,3.299999999999983
374,6.785,0.041947547,Tier 2|3,Supermarket Type1,809.6128,22,340.8896,1107.8912,73.238,0.041779181,2.8000000000000043
375,19.5,0.08288849599999999,Tier 2|3,Supermarket Type2,1253.7014,0,716.4008,5193.9058,69.2432,0.0,3.4000000000000057
376,7.575,0.055390120999999994,Tier 1,Supermarket Type1,5715.2272,12,197.0768,5912.304,101.8674,0.055121892,2.8999999999999773
377,18.2,0.012194556,Tier 2|3,Supermarket Type1,1464.76,22,644.4944,1640.5312,73.238,0.012194556,3.200000000000003
378,16.75,0.060495243,Tier 2|3,Supermarket Type1,3251.1014,22,513.3318,3593.3226,73.238,0.060252433,3.200000000000017
379,7.47,0.0,Tier 2|3,Supermarket Type1,4274.436,5,641.1654,6411.654,113.8518,0.0,3.8000000000000114
380,20.349999999999998,0.014753811,Tier 2|3,Supermarket Type3,5375.0034,24,467.3916,6076.0908,241.6854,0.0,3.1999999999999886
381,18.2,0.160707489,Tier 2|3,Supermarket Type3,1318.2839999999999,24,109.85700000000001,1318.2839999999999,241.6854,0.160707489,0.8000000000000043
382,13.85,0.085622362,Tier 2|3,Supermarket Type2,2251.7356,0,592.562,2251.7356,69.2432,0.08527498800000001,0.19999999999998863
383,6.635,0.046350909,Tier 2|3,Supermarket Type1,1176.4686,2,37.9506,1176.4686,143.8128,0.0,3.1000000000000014
